"Ano","Dia","Hora","Temperatura"
2015,44,5,-22.85
2015,44,6,-23.35
2015,44,7,-23.95
2015,44,8,-24.45
2015,44,9,-25.05
2015,44,10,-24.45
2015,44,11,-23.95
2015,44,12,-23.35
2015,44,13,-22.25
2015,44,14,-20.65
2015,44,15,-20.05
2015,44,16,-19.45
2015,44,17,-18.95
2015,44,18,-18.95
2015,44,19,-19.45
2015,44,20,-21.75
2015,44,21,-22.25
2015,44,22,-26.15
2015,44,23,-26.15
2015,44,24,-26.75
2015,45,1,-25.65
2015,45,2,-23.35
2015,45,3,-21.15
2015,45,4,-20.05
2015,45,5,-18.95
2015,45,6,-17.85
2015,45,7,-17.85
2015,45,8,-17.25
2015,45,9,-17.25
2015,45,10,-17.25
2015,45,11,-16.75
2015,45,12,-15.05
2015,45,13,-13.35
2015,45,14,-12.85
2015,45,15,-12.25
2015,45,16,-12.25
2015,45,17,-12.85
2015,45,18,-13.35
2015,45,19,-15.05
2015,45,20,-14.45
2015,45,21,-14.45
2015,45,22,-14.45
2015,45,23,-15.05
2015,45,24,-14.45
2015,46,1,-14.45
2015,46,2,-13.95
2015,46,3,-13.35
2015,46,4,-13.35
2015,46,5,-14.45
2015,46,6,-15.65
2015,46,7,-16.75
2015,46,8,-17.85
2015,46,9,-18.35
2015,46,10,-18.95
2015,46,11,-20.65
2015,46,12,-20.65
2015,46,13,-21.15
2015,46,14,-20.65
2015,46,15,-20.65
2015,46,16,-19.45
2015,46,17,-20.05
2015,46,18,-20.05
2015,46,19,-20.05
2015,46,20,-21.15
2015,46,21,-21.75
2015,46,22,-22.25
2015,46,23,-22.25
2015,46,24,-22.25
2015,47,1,-22.85
2015,47,2,-23.35
2015,47,3,-23.35
2015,47,4,-23.35
2015,47,5,-23.95
2015,47,6,-24.45
2015,47,7,-25.65
2015,47,8,-25.65
2015,47,9,-25.05
2015,47,10,-24.45
2015,47,11,-22.85
2015,47,12,-21.75
2015,47,13,-20.65
2015,47,14,-18.35
2015,47,15,-17.25
2015,47,16,-16.15
2015,47,17,-15.65
2015,47,18,-16.75
2015,47,19,-19.45
2015,47,20,-20.05
2015,47,21,-24.45
2015,47,22,-23.95
2015,47,23,-26.15
2015,47,24,-28.35
2015,48,1,-28.95
2015,48,2,-28.95
2015,48,3,-28.95
2015,48,4,-29.45
2015,48,5,-29.45
2015,48,6,-27.85
2015,48,7,-28.95
2015,48,8,-28.95
2015,48,9,-27.85
2015,48,10,-23.35
2015,48,11,-20.05
2015,48,12,-16.75
2015,48,13,-14.45
2015,48,14,-13.35
2015,48,15,-12.25
2015,48,16,-11.75
2015,48,17,-12.25
2015,48,18,-12.85
2015,48,19,-14.45
2015,48,20,-16.75
2015,48,21,-17.25
2015,48,22,-16.15
2015,48,23,-16.75
2015,48,24,-17.25
2015,49,1,-18.35
2015,49,2,-21.15
2015,49,3,-23.35
2015,49,4,-24.45
2015,49,5,-26.15
2015,49,6,-25.65
2015,49,7,-24.45
