"Ano","Dia","Hora","Temperatura"
2015,31,22,-5.05
2015,31,23,-5.65
2015,31,24,-5.65
2015,32,1,-5.65
2015,32,2,-5.65
2015,32,3,-5.65
2015,32,4,-5.65
2015,32,5,-5.05
2015,32,6,-4.45
2015,32,7,-5.05
2015,32,8,-4.45
2015,32,9,-3.35
2015,32,10,-1.75
2015,32,11,-0.65
2015,32,12,0.05
2015,32,13,1.15
2015,32,14,1.15
2015,32,15,1.75
2015,32,16,1.75
2015,32,17,1.75
2015,32,18,1.75
2015,32,19,1.15
2015,32,20,1.75
2015,32,21,1.15
2015,32,22,2.25
2015,32,23,1.15
2015,32,24,0.65
2015,33,1,0.65
2015,33,2,0.65
2015,33,3,0.65
2015,33,4,0.65
2015,33,5,1.15
2015,33,6,1.15
2015,33,7,1.75
2015,33,8,1.75
2015,33,9,1.75
2015,33,10,0.65
2015,33,11,0.05
2015,33,12,-1.15
2015,33,13,-1.75
2015,33,14,-2.25
2015,33,15,-1.75
2015,33,16,-2.85
2015,33,17,-3.95
2015,33,18,-3.95
2015,33,19,-3.95
2015,33,20,-4.45
2015,33,21,-5.05
2015,33,22,-6.15
2015,33,23,-8.35
2015,33,24,-8.95
2015,34,1,-8.95
2015,34,2,-9.45
2015,34,3,-9.45
2015,34,4,-9.45
2015,34,5,-9.45
2015,34,6,-9.45
2015,34,7,-8.35
2015,34,8,-8.35
2015,34,9,-7.85
2015,34,10,-7.25
2015,34,11,-6.75
2015,34,12,-6.15
2015,34,13,-5.65
2015,34,14,-5.05
2015,34,15,-4.45
2015,34,16,-3.95
2015,34,17,-3.95
2015,34,18,-3.95
2015,34,19,-3.95
2015,34,20,-4.45
2015,34,21,-4.45
2015,34,22,-3.35
2015,34,23,-3.95
2015,34,24,-3.95
2015,35,1,-4.45
2015,35,2,-5.05
2015,35,3,-4.45
2015,35,4,-5.05
2015,35,5,-3.95
2015,35,6,-2.85
2015,35,7,-2.25
2015,35,8,-1.15
2015,35,9,0.05
2015,35,10,1.75
2015,35,11,2.85
2015,35,12,2.85
2015,35,13,3.35
2015,35,14,3.35
2015,35,15,3.35
2015,35,16,3.35
2015,35,17,3.95
2015,35,18,3.35
2015,35,19,3.35
2015,35,20,3.35
2015,35,21,2.85
2015,35,22,2.85
2015,35,23,2.85
2015,35,24,2.85
2015,36,1,2.85
2015,36,2,2.85
2015,36,3,2.25
2015,36,4,2.25
2015,36,5,2.25
2015,36,6,2.25
2015,36,7,2.85
2015,36,8,2.25
2015,36,9,1.75
2015,36,10,0.05
2015,36,11,-1.75
2015,36,12,-1.75
2015,36,13,-1.75
2015,36,14,-1.75
2015,36,15,-2.25
2015,36,16,-2.25
2015,36,17,-2.85
2015,36,18,-4.45
2015,36,19,-5.05
2015,36,20,-6.15
2015,36,21,-7.25
2015,36,22,-8.35
2015,36,23,-8.95
2015,36,24,-9.45
2015,37,1,-9.45
2015,37,2,-10.05
2015,37,3,-10.05
2015,37,4,-10.05
2015,37,5,-10.05
2015,37,6,-10.05
2015,37,7,-10.05
2015,37,8,-10.05
2015,37,9,-9.45
2015,37,10,-8.35
2015,37,11,-7.85
2015,37,12,-6.15
2015,37,13,-6.15
2015,37,14,-5.65
2015,37,15,-3.95
2015,37,16,-2.85
2015,37,17,-2.85
2015,37,18,-3.35
2015,37,19,-3.35
2015,37,20,-3.35
2015,37,21,-2.85
2015,37,22,-3.35
2015,37,23,-2.85
2015,37,24,-3.35
2015,38,1,-3.35
2015,38,2,-3.95
2015,38,3,-2.85
2015,38,4,-2.85
2015,38,5,-2.85
2015,38,6,-2.25
2015,38,7,-2.25
2015,38,8,-1.75
2015,38,9,-2.25
2015,38,10,-1.15
2015,38,11,-0.65
2015,38,12,0.05
2015,38,13,0.05
2015,38,14,0.65
2015,38,15,1.15
2015,38,16,2.25
2015,38,17,2.25
2015,38,18,2.25
2015,38,19,1.75
2015,38,20,2.25
2015,38,21,2.25
2015,38,22,2.25
2015,38,23,2.25
2015,38,24,2.25
2015,39,1,1.75
2015,39,2,2.25
2015,39,3,1.75
2015,39,4,1.75
2015,39,5,2.25
2015,39,6,2.25
2015,39,7,2.25
2015,39,8,2.25
2015,39,9,2.85
2015,39,10,3.35
2015,39,11,3.95
2015,39,12,5.65
2015,39,13,5.05
2015,39,14,5.05
2015,39,15,5.05
2015,39,16,3.35
2015,39,17,2.85
2015,39,18,2.85
2015,39,19,2.25
2015,39,20,2.25
2015,39,21,2.25
2015,39,22,2.25
2015,39,23,0.65
2015,39,24,-0.65
2015,40,1,-1.75
2015,40,2,-2.25
2015,40,3,-2.85
2015,40,4,-2.85
2015,40,5,-3.35
2015,40,6,-3.35
2015,40,7,-3.35
2015,40,8,-2.85
2015,40,9,-3.35
2015,40,10,-3.35
2015,40,11,-3.35
2015,40,12,-3.35
2015,40,13,-3.35
2015,40,14,-2.85
2015,40,15,-2.85
2015,40,16,-2.85
2015,40,17,-2.25
2015,40,18,-2.85
2015,40,19,-2.85
2015,40,20,-2.85
2015,40,21,-2.85
2015,40,22,-2.85
2015,40,23,-2.85
2015,40,24,-2.85
2015,41,1,-2.85
2015,41,2,-2.85
2015,41,3,-3.35
2015,41,4,-3.35
2015,41,5,-3.35
2015,41,6,-3.35
2015,41,7,-3.35
2015,41,8,-2.85
2015,41,9,-2.25
2015,41,10,-2.25
2015,41,11,-1.15
2015,41,12,-0.65
2015,41,13,0.05
2015,41,14,1.75
2015,41,15,2.25
2015,41,16,3.35
2015,41,17,3.95
2015,41,18,3.35
2015,41,19,2.85
2015,41,20,2.25
2015,41,21,1.15
2015,41,22,0.65
2015,41,23,0.05
2015,41,24,-0.65
2015,42,1,-1.15
2015,42,2,-1.75
2015,42,3,-2.25
2015,42,4,-2.85
2015,42,5,-3.35
2015,42,6,-3.95
2015,42,7,-3.95
2015,42,8,-3.95
2015,42,9,-4.45
2015,42,10,-3.35
2015,42,11,-2.25
2015,42,12,-1.75
2015,42,13,-1.75
2015,42,14,-0.65
2015,42,15,0.65
2015,42,16,1.15
2015,42,17,1.15
2015,42,18,0.05
2015,42,19,-1.15
2015,42,20,-1.75
2015,42,21,-2.25
2015,42,22,-2.85
2015,42,23,-2.85
2015,42,24,-3.35
2015,43,1,-3.35
2015,43,2,-2.85
2015,43,3,-1.15
2015,43,4,-2.85
2015,43,5,-1.15
2015,43,6,-0.65
2015,43,7,-0.65
2015,43,8,-0.65
2015,43,9,-0.65
2015,43,10,0.05
2015,43,11,0.05
2015,43,12,1.75
2015,43,13,1.15
2015,43,14,1.15
2015,43,15,2.85
2015,43,16,3.95
2015,43,17,1.75
2015,43,18,2.25
2015,43,19,1.75
2015,43,20,1.75
2015,43,21,1.15
2015,43,22,-2.25
2015,43,23,-3.35
2015,43,24,-5.05
2015,44,1,-7.85
2015,44,2,-9.45
2015,44,3,-10.05
2015,44,4,-11.15
2015,44,5,-11.75
2015,44,6,-11.75
2015,44,7,-12.25
2015,44,8,-12.25
2015,44,9,-11.75
2015,44,10,-10.65
2015,44,11,-9.45
2015,44,12,-8.35
2015,44,13,-7.25
2015,44,14,-6.15
2015,44,15,-5.65
2015,44,16,-5.65
2015,44,17,-5.65
2015,44,18,-5.65
2015,44,19,-6.15
2015,44,20,-6.15
2015,44,21,-6.75
2015,44,22,-7.25
2015,44,23,-7.25
2015,44,24,-7.85
2015,45,1,-7.85
2015,45,2,-7.85
2015,45,3,-7.85
2015,45,4,-7.85
2015,45,5,-8.95
2015,45,6,-6.75
2015,45,7,-5.65
2015,45,8,-5.05
2015,45,9,-3.95
2015,45,10,-2.25
2015,45,11,-1.15
2015,45,12,-0.65
2015,45,13,-0.65
2015,45,14,0.05
2015,45,15,1.15
2015,45,16,0.65
2015,45,17,-1.15
2015,45,18,-1.75
2015,45,19,-1.75
2015,45,20,-2.85
2015,45,21,-2.85
2015,45,22,-2.25
2015,45,23,-2.25
2015,45,24,-1.75
2015,46,1,-2.85
2015,46,2,-3.35
2015,46,3,-3.95
2015,46,4,-6.75
2015,46,5,-7.85
2015,46,6,-8.95
2015,46,7,-8.95
2015,46,8,-9.45
2015,46,9,-8.95
2015,46,10,-8.35
2015,46,11,-7.25
2015,46,12,-6.75
2015,46,13,-5.65
2015,46,14,-6.15
2015,46,15,-5.65
2015,46,16,-5.65
2015,46,17,-6.75
2015,46,18,-8.35
2015,46,19,-10.05
2015,46,20,-11.15
2015,46,21,-12.85
2015,46,22,-13.95
2015,46,23,-14.45
2015,46,24,-14.45
2015,47,1,-15.05
2015,47,2,-15.05
2015,47,3,-15.05
2015,47,4,-15.05
2015,47,5,-15.05
2015,47,6,-15.05
2015,47,7,-15.05
2015,47,8,-15.05
2015,47,9,-13.95
2015,47,10,-12.85
2015,47,11,-11.15
2015,47,12,-8.95
2015,47,13,-7.85
2015,47,14,-6.75
2015,47,15,-5.65
2015,47,16,-5.65
2015,47,17,-5.65
2015,47,18,-5.65
2015,47,19,-5.65
2015,47,20,-6.15
2015,47,21,-6.15
2015,47,22,-6.15
2015,47,23,-6.15
2015,47,24,-5.65
2015,48,1,-5.65
2015,48,2,-6.75
2015,48,3,-7.25
2015,48,4,-8.35
2015,48,5,-8.95
2015,48,6,-8.95
2015,48,7,-8.95
2015,48,8,-8.95
2015,48,9,-8.95
2015,48,10,-8.35
2015,48,11,-7.85
2015,48,12,-7.25
2015,48,13,-6.15
2015,48,14,-5.05
2015,48,15,-4.45
2015,48,16,-3.35
2015,48,17,-2.85
2015,48,18,-2.85
2015,48,19,-5.65
2015,48,20,-5.05
2015,48,21,-5.05
2015,48,22,-5.65
2015,48,23,-5.65
2015,48,24,-5.65
2015,49,1,-6.75
2015,49,2,-7.25
2015,49,3,-8.95
2015,49,4,-8.95
2015,49,5,-8.95
2015,49,6,-8.35
2015,49,7,-7.25
2015,49,8,-8.95
2015,49,9,-7.85
2015,49,10,-5.65
2015,49,11,-3.35
2015,49,12,-1.75
2015,49,13,-0.65
2015,49,14,-2.25
2015,49,15,-1.75
2015,49,16,-1.75
2015,49,17,-1.75
2015,49,18,-2.25
2015,49,19,-3.35
2015,49,20,-3.35
2015,49,21,-2.85
2015,49,22,-1.75
2015,49,23,-2.25
2015,49,24,-2.25
2015,50,1,-3.35
2015,50,2,-3.95
2015,50,3,-4.45
2015,50,4,-6.15
2015,50,5,-6.75
2015,50,6,-7.25
2015,50,7,-7.85
2015,50,8,-8.35
2015,50,9,-8.35
2015,50,10,-7.85
2015,50,11,-7.25
2015,50,12,-6.15
2015,50,13,-5.65
2015,50,14,-5.65
2015,50,15,-5.05
2015,50,16,-5.65
2015,50,17,-6.15
2015,50,18,-7.25
2015,50,19,-7.85
2015,50,20,-8.95
2015,50,21,-9.45
