"Ano","Dia","Hora","Temperatura"
2015,46,4,-16.75
2015,46,5,-16.75
2015,46,6,-17.25
2015,46,7,-17.85
2015,46,8,-18.35
2015,46,9,-18.95
2015,46,10,-18.95
2015,46,11,-18.95
2015,46,12,-18.35
2015,46,13,-18.35
2015,46,14,-17.25
2015,46,15,-16.75
2015,46,16,-17.25
2015,46,17,-17.25
2015,46,18,-17.85
2015,46,19,-18.95
2015,46,20,-19.45
2015,46,21,-20.05
2015,46,22,-20.05
2015,46,23,-20.65
2015,46,24,-20.65
2015,47,1,-20.65
2015,47,2,-20.65
2015,47,3,-21.15
2015,47,4,-21.15
2015,47,5,-21.75
2015,47,6,-22.25
2015,47,7,-22.85
2015,47,8,-22.25
2015,47,9,-21.15
2015,47,10,-20.05
2015,47,11,-17.85
2015,47,12,-15.05
2015,47,13,-13.35
2015,47,14,-13.35
2015,47,15,-12.25
2015,47,16,-12.25
2015,47,17,-11.75
2015,47,18,-12.25
2015,47,19,-13.35
2015,47,20,-13.95
2015,47,21,-13.95
2015,47,22,-13.95
2015,47,23,-14.45
2015,47,24,-14.45
2015,48,1,-15.05
2015,48,2,-14.45
2015,48,3,-15.05
2015,48,4,-15.65
2015,48,5,-15.65
2015,48,6,-15.65
2015,48,7,-15.65
2015,48,8,-17.85
2015,48,9,-17.85
2015,48,10,-16.75
2015,48,11,-14.45
2015,48,12,-11.15
2015,48,13,-8.95
2015,48,14,-7.85
2015,48,15,-6.75
2015,48,16,-5.65
2015,48,17,-4.45
2015,48,18,-5.65
2015,48,19,-6.75
2015,48,20,-9.45
2015,48,21,-10.65
2015,48,22,-14.45
2015,48,23,-16.75
2015,48,24,-18.35
2015,49,1,-17.85
2015,49,2,-21.15
2015,49,3,-22.85
2015,49,4,-20.05
2015,49,5,-19.45
2015,49,6,-20.65
2015,49,7,-22.25
2015,49,8,-22.85
2015,49,9,-22.25
2015,49,10,-18.35
2015,49,11,-16.75
2015,49,12,-13.35
2015,49,13,-6.75
2015,49,14,-5.05
2015,49,15,-4.45
2015,49,16,-4.45
2015,49,17,-3.95
2015,49,18,-5.05
